new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,62,21,0,0,1,9,1
0,0,1,9,1,0,0,2,23,4
0,0,2,23,4,0,0,2,15,12
0,0,2,15,12,0,0,1,0,11
0,0,1,0,11,0,0,1,22,0
0,0,1,22,0,0,0,1,8,5
0,0,1,8,5,0,0,4,118,92
0,0,4,118,92,0,0,1,0,0
0,0,1,0,0,0,0,2,6,5
0,0,2,6,5,0,0,2,20,18
0,0,2,20,18,0,0,1,0,0
0,0,1,0,0,0,0,1,11,8
0,0,1,11,8,0,0,2,9,9
0,0,2,9,9,0,0,1,0,0
0,0,1,0,0,0,0,1,8,1
0,0,1,8,1,0,0,1,11,1
0,0,1,11,1,1,0,1,70,0
1,0,1,70,0,0,0,1,9,30
0,0,1,9,30,1,0,5,140,86
1,0,5,140,86,0,0,1,11,2
0,0,1,11,2,0,0,1,5,1
0,0,1,5,1,0,0,2,7,4
0,0,2,7,4,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,4,137,27
1,0,4,137,27,0,0,1,0,7
0,0,1,0,7,0,0,2,2,2
0,0,2,2,2,0,0,1,2,7
0,0,1,2,7,0,0,10,34,56
0,0,10,34,56,0,0,1,7,3
0,0,1,7,3,0,0,2,14,3
0,0,2,14,3,0,0,10,197,51
0,0,10,197,51,0,0,0,0,0
0,0,0,0,0,0,0,4,56,16
0,0,4,56,16,0,0,1,11,15
0,0,1,11,15,0,0,0,0,0
0,0,0,0,0,0,0,2,24,7
0,0,2,24,7,0,0,2,7,7
0,0,2,7,7,0,0,1,19,18
0,0,1,19,18,0,0,1,5,1
0,0,1,5,1,0,0,1,12,15
0,0,1,12,15,0,0,1,8,7
0,0,1,8,7,0,0,2,7,1
0,0,2,7,1,0,0,3,16,5
0,0,3,16,5,0,0,1,13,5
0,0,1,13,5,0,0,4,40,19
0,0,4,40,19,0,0,1,4,0
0,0,1,4,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,11
0,0,1,0,11,0,0,1,2,0
0,0,1,2,0,0,0,1,4,4
0,0,1,4,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,14,4
0,0,3,14,4,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,1
0,0,1,4,1,0,0,48,224,118
0,0,48,224,118,0,0,1,1,2
0,0,1,1,2,0,0,1,0,0
0,0,1,0,0,0,0,4,8,8
0,0,4,8,8,0,0,1,13,13
