new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,0,0,0,0,1,7,0
0,0,1,7,0,0,0,1,5,10
0,0,1,5,10,0,0,1,15,0
0,0,1,15,0,0,0,1,17,2
0,0,1,17,2,0,0,1,0,0
0,0,1,0,0,0,0,1,8,5
0,0,1,8,5,0,0,1,2,1
0,0,1,2,1,0,0,1,24,15
0,0,1,24,15,0,0,1,2,2
0,0,1,2,2,0,0,1,4,1
0,0,1,4,1,0,0,1,13,0
0,0,1,13,0,0,0,1,2,0
0,0,1,2,0,0,0,2,18,28
0,0,2,18,28,0,0,1,123,21
0,0,1,123,21,0,0,1,577,538
0,0,1,577,538,0,0,1,35,32
0,0,1,35,32,0,0,1,3,3
0,0,1,3,3,0,0,1,4,0
0,0,1,4,0,0,0,1,10,2
0,0,1,10,2,0,0,1,3,0
0,0,1,3,0,0,0,1,52,3
0,0,1,52,3,0,0,1,14,0
0,0,1,14,0,0,0,1,47,25
0,0,1,47,25,0,0,1,4,6
0,0,1,4,6,1,0,0,2177,0
1,0,0,2177,0,0,0,1,72,0
0,0,1,72,0,0,0,1,325,310
0,0,1,325,310,0,0,1,20,16
0,0,1,20,16,0,0,1,2,2
0,0,1,2,2,0,0,1,0,0
0,0,1,0,0,0,0,1,35,31
0,0,1,35,31,0,0,1,0,0
0,0,1,0,0,0,0,1,6,3
0,0,1,6,3,0,0,1,6,0
0,0,1,6,0,0,0,1,51,3
0,0,1,51,3,0,0,1,3,1
0,0,1,3,1,0,0,1,6,4
0,0,1,6,4,0,0,1,0,0
0,0,1,0,0,0,0,2,1752,1400
0,0,2,1752,1400,0,0,2,2,2
0,0,2,2,2,2,0,0,82,0
2,0,0,82,0,0,0,2,42,18
0,0,2,42,18,0,0,2,4,6
0,0,2,4,6,0,0,2,8,4
0,0,2,8,4,2,0,0,474,0
2,0,0,474,0,0,0,2,12,8
0,0,2,12,8,0,0,4,44,34
0,0,4,44,34,0,0,2,128,18
0,0,2,128,18,0,0,2,146,22
0,0,2,146,22,0,0,2,34,8
0,0,2,34,8,0,0,2,102,62
0,0,2,102,62,0,0,2,20,20
0,0,2,20,20,0,0,1,9,32
0,0,1,9,32,0,0,2,20,12
0,0,2,20,12,0,0,2,4,4
0,0,2,4,4,0,0,2,4,4
0,0,2,4,4,0,0,4,15,12
0,0,4,15,12,0,0,1,27,5
0,0,1,27,5,0,0,2,2,0
0,0,2,2,0,0,0,6,14,14
0,0,6,14,14,5,0,0,285,0
5,0,0,285,0,0,0,2,4,4
0,0,2,4,4,0,0,1,92,18
0,0,1,92,18,1,0,0,492,0
1,0,0,492,0,0,0,1,17,0
0,0,1,17,0,0,0,1,96,2
0,0,1,96,2,0,0,1,7,0
0,0,1,7,0,0,0,1,0,0
0,0,1,0,0,0,0,1,20,2
0,0,1,20,2,0,0,1,3,2
0,0,1,3,2,0,0,1,4,6
0,0,1,4,6,0,0,1,0,0
0,0,1,0,0,0,0,1,2,0
0,0,1,2,0,12,0,0,536,0
12,0,0,536,0,0,0,1,1,10
0,0,1,1,10,2,0,0,27,0
2,0,0,27,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,1
0,0,1,2,1,2,0,0,80,0
2,0,0,80,0,0,0,1,6,2
0,0,1,6,2,0,0,1,17,1
0,0,1,17,1,0,0,1,14,7
0,0,1,14,7,0,0,1,50,9
0,0,1,50,9,0,0,1,0,0
0,0,1,0,0,0,0,1,7,6
0,0,1,7,6,0,0,1,226,11
0,0,1,226,11,0,0,1,6,1
0,0,1,6,1,0,0,1,25,3
0,0,1,25,3,0,0,1,218,103
0,0,1,218,103,0,0,1,20,11
0,0,1,20,11,0,0,1,24,8
0,0,1,24,8,0,0,1,27,0
0,0,1,27,0,0,0,1,23,1
0,0,1,23,1,0,0,1,36,18
0,0,1,36,18,0,0,1,25,0
0,0,1,25,0,0,0,1,9,3
0,0,1,9,3,0,0,1,47,0
0,0,1,47,0,0,0,1,0,0
0,0,1,0,0,0,0,1,4,0
0,0,1,4,0,0,0,1,11,3
0,0,1,11,3,0,0,1,57,6
0,0,1,57,6,0,0,1,6,0
0,0,1,6,0,0,0,1,15,2
0,0,1,15,2,0,0,1,75,12
0,0,1,75,12,0,0,1,6,0
0,0,1,6,0,0,0,5,418,37
0,0,5,418,37,0,0,1,25,2
0,0,1,25,2,13,0,0,1363,0
13,0,0,1363,0,0,0,1,62,46
0,0,1,62,46,0,0,1,28,13
0,0,1,28,13,1,0,0,28,0
1,0,0,28,0,0,0,1,14,6
0,0,1,14,6,0,0,1,115,45
0,0,1,115,45,1,0,0,108,0
1,0,0,108,0,0,0,1,21,5
0,0,1,21,5,0,0,1,5,1
0,0,1,5,1,0,0,1,3,4
0,0,1,3,4,0,0,1,31,6
0,0,1,31,6,0,0,1,6,5
0,0,1,6,5,0,0,1,3,4
0,0,1,3,4,0,0,1,15,5
0,0,1,15,5,0,0,1,3,1
0,0,1,3,1,0,0,2,22,0
0,0,2,22,0,0,0,2,42,0
0,0,2,42,0,0,0,1,28,0
0,0,1,28,0,0,0,1,5,0
0,0,1,5,0,3,0,0,190,0
3,0,0,190,0,0,0,1,10,4
0,0,1,10,4,0,0,1,2,2
0,0,1,2,2,0,0,1,7,0
0,0,1,7,0,0,0,1,10,7
0,0,1,10,7,0,0,2,20,10
0,0,2,20,10,0,0,1,11,1
0,0,1,11,1,0,0,1,38,5
0,0,1,38,5,0,0,1,3,3
0,0,1,3,3,0,0,1,4,1
0,0,1,4,1,0,0,2,4,4
0,0,2,4,4,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,1,413,83
0,0,1,413,83,0,0,2,10,8
0,0,2,10,8,0,0,2,14,14
0,0,2,14,14,2,0,0,2040,0
2,0,0,2040,0,0,0,1,9,2
0,0,1,9,2,0,0,1,6,1
0,0,1,6,1,0,0,1,73,12
0,0,1,73,12,1,0,0,20,0
1,0,0,20,0,0,0,2,278,260
0,0,2,278,260,0,0,4,18,20
0,0,4,18,20,0,0,1,82,24
0,0,1,82,24,0,0,2,3,2
0,0,2,3,2,1,0,0,230,0
1,0,0,230,0,0,0,1,28,18
0,0,1,28,18,0,0,1,100,24
0,0,1,100,24,0,0,1,92,32
0,0,1,92,32,0,0,1,4,3
0,0,1,4,3,0,0,2,4,4
0,0,2,4,4,0,0,2,62,12
0,0,2,62,12,0,0,1,12,4
0,0,1,12,4,0,0,1,25,4
