new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,2,10,4,0,0,1,5,5
0,0,1,5,5,0,0,4,62,142
0,0,4,62,142,0,0,1,1,2
0,0,1,1,2,0,0,2,168,120
0,0,2,168,120,0,0,1,5,2
0,0,1,5,2,0,0,1,24,3
0,0,1,24,3,0,0,13,50,68
0,0,13,50,68,0,0,5,71,100
0,0,5,71,100,0,0,8,66,26
0,0,8,66,26,0,1,5,103,35
0,1,5,103,35,0,0,13,60,73
0,0,13,60,73,2,0,7,293,182
2,0,7,293,182,0,0,1,2,1
0,0,1,2,1,0,0,6,51,65
0,0,6,51,65,0,0,65,659,671
0,0,65,659,671,0,0,1,17,15
0,0,1,17,15,0,0,1,2,2
0,0,1,2,2,0,0,3,8,8
0,0,3,8,8,0,0,2,29,7
0,0,2,29,7,0,0,4,69,58
0,0,4,69,58,0,0,1,0,0
0,0,1,0,0,0,0,9,363,166
0,0,9,363,166,0,0,1,2,2
0,0,1,2,2,0,0,3,116,100
0,0,3,116,100,0,0,8,89,45
0,0,8,89,45,0,0,2,16,10
0,0,2,16,10,0,0,1,3,3
0,0,1,3,3,0,0,3,87,62
0,0,3,87,62,0,0,4,28,9
0,0,4,28,9,0,0,2,52,48
0,0,2,52,48,0,0,2,7,4
0,0,2,7,4,0,0,1,20,2
0,0,1,20,2,0,0,1,3,3
0,0,1,3,3,0,0,2,6,4
0,0,2,6,4,0,0,3,99,76
0,0,3,99,76,4,0,0,768,0
4,0,0,768,0,1,0,3,275,154
1,0,3,275,154,1,0,2,76,53
1,0,2,76,53,0,0,26,981,737
0,0,26,981,737,0,0,16,750,739
0,0,16,750,739,0,0,7,158,37
0,0,7,158,37,0,0,38,320,174
0,0,38,320,174,0,0,1,10,47
0,0,1,10,47,0,0,1,3,3
0,0,1,3,3,0,0,8,303,241
0,0,8,303,241,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,14,194,58
0,0,14,194,58,0,0,7,42,40
0,0,7,42,40,0,0,1,6,21
0,0,1,6,21,0,0,1,21,6
0,0,1,21,6,0,0,1,8,6
0,0,1,8,6,0,1,19,695,610
0,1,19,695,610,1,0,2,4,4
1,0,2,4,4,0,0,2,26,62
0,0,2,26,62,0,0,5,16,8
0,0,5,16,8,0,0,2,42,41
0,0,2,42,41,0,0,1,0,0
0,0,1,0,0,0,0,6,186,155
0,0,6,186,155,0,0,2,33,1
0,0,2,33,1,0,0,1,10,11
0,0,1,10,11,0,0,11,94,58
0,0,11,94,58,0,0,4,19,6
0,0,4,19,6,0,1,11,116,134
0,1,11,116,134,0,0,1,3,1
0,0,1,3,1,0,0,2,55,33
0,0,2,55,33,0,1,13,656,823
0,1,13,656,823,0,0,1,13,24
0,0,1,13,24,0,0,3,209,113
0,0,3,209,113,0,0,3,132,40
0,0,3,132,40,0,0,2,7,6
0,0,2,7,6,0,0,6,186,189
0,0,6,186,189,3,0,21,1125,492
3,0,21,1125,492,1,0,0,29,0
1,0,0,29,0,4,0,7,2173,17
4,0,7,2173,17,0,0,3,127,99
0,0,3,127,99,0,0,25,82,95
0,0,25,82,95,0,0,1,2,2
0,0,1,2,2,0,0,1,2,2
0,0,1,2,2,0,0,2,7,7
0,0,2,7,7,0,0,4,55,52
0,0,4,55,52,0,0,4,43,28
0,0,4,43,28,0,0,3,23,17
0,0,3,23,17,2,12,18,1323,1729
2,12,18,1323,1729,0,0,4,111,87
0,0,4,111,87,0,0,15,129,62
0,0,15,129,62,2,0,3,257,4
2,0,3,257,4,0,0,2,13,11
0,0,2,13,11,0,0,1,2,3
0,0,1,2,3,0,0,7,104,61
0,0,7,104,61,2,0,4,675,696
2,0,4,675,696,0,0,4,10,8
0,0,4,10,8,1,4,2,390,542
1,4,2,390,542,0,0,2,33,14
0,0,2,33,14,0,0,1,7,1
0,0,1,7,1,0,0,1,6,3
0,0,1,6,3,0,0,2,42,38
0,0,2,42,38,0,0,3,185,208
0,0,3,185,208,0,2,15,802,1056
0,2,15,802,1056,3,0,24,700,226
3,0,24,700,226,0,0,5,351,167
0,0,5,351,167,0,6,9,63,65
0,6,9,63,65,0,0,1,2,2
0,0,1,2,2,0,0,1,2,2
0,0,1,2,2,3,0,6,1674,24
3,0,6,1674,24,0,0,5,392,499
0,0,5,392,499,0,0,3,600,897
0,0,3,600,897,0,0,7,186,23
0,0,7,186,23,0,0,3,39,70
0,0,3,39,70,0,0,2,6,5
0,0,2,6,5,0,0,1,0,0
0,0,1,0,0,0,0,2,0,3
0,0,2,0,3,0,0,2,55,12
0,0,2,55,12,1,0,12,169,109
1,0,12,169,109,0,1,0,0,443
0,1,0,0,443,0,0,1,2,2
0,0,1,2,2,0,0,1,0,17
0,0,1,0,17,0,0,5,178,148
0,0,5,178,148,0,0,1,3,3
0,0,1,3,3,0,0,5,50,33
0,0,5,50,33,0,0,1,3,1
0,0,1,3,1,0,0,10,69,36
0,0,10,69,36,1,1,2,89,621
1,1,2,89,621,0,0,2,63,12
0,0,2,63,12,0,0,6,50,18
0,0,6,50,18,0,0,4,111,126
0,0,4,111,126,0,0,1,5,6
0,0,1,5,6,0,0,8,215,168
0,0,8,215,168,1,0,7,190,58
1,0,7,190,58,0,0,1,0,0
0,0,1,0,0,0,0,1,2,2
0,0,1,2,2,0,0,3,19,4
0,0,3,19,4,0,0,1,9,9
0,0,1,9,9,0,0,10,256,325
0,0,10,256,325,7,2,15,1910,644
7,2,15,1910,644,0,2,2,117,806
0,2,2,117,806,0,0,10,158,142
0,0,10,158,142,0,0,2,12,5
0,0,2,12,5,0,0,1,5,1
0,0,1,5,1,0,0,5,49,12
0,0,5,49,12,0,0,14,178,80
0,0,14,178,80,0,0,14,110,96
0,0,14,110,96,0,0,5,90,29
0,0,5,90,29,0,0,7,687,114
0,0,7,687,114,0,0,1,3,3
0,0,1,3,3,2,5,38,1339,2935
2,5,38,1339,2935,2,0,11,989,1052
2,0,11,989,1052,0,0,12,588,71
0,0,12,588,71,0,0,4,89,101
0,0,4,89,101,0,0,3,491,407
0,0,3,491,407,0,0,1,16,9
0,0,1,16,9,0,0,2,31,5
0,0,2,31,5,0,0,3,8,7
0,0,3,8,7,0,0,1,8,2
0,0,1,8,2,0,0,21,430,346
0,0,21,430,346,0,0,1,6,1
0,0,1,6,1,0,1,5,148,219
0,1,5,148,219,0,0,5,19,21
0,0,5,19,21,0,0,5,95,30
0,0,5,95,30,0,1,19,1150,965
0,1,19,1150,965,0,0,2,60,55
0,0,2,60,55,1,0,5,222,49
1,0,5,222,49,0,0,4,187,291
0,0,4,187,291,0,0,3,201,299
0,0,3,201,299,2,0,6,515,223
2,0,6,515,223,2,0,16,835,399
2,0,16,835,399,0,0,15,192,112
0,0,15,192,112,0,0,7,185,170
0,0,7,185,170,0,0,7,667,199
0,0,7,667,199,0,0,15,115,48
0,0,15,115,48,0,1,7,438,507
0,1,7,438,507,1,1,6,201,274
1,1,6,201,274,0,0,4,336,143
0,0,4,336,143,0,0,3,67,22
0,0,3,67,22,0,0,3,233,402
0,0,3,233,402,0,0,7,40,29
0,0,7,40,29,0,0,2,17,13
0,0,2,17,13,0,0,16,490,282
0,0,16,490,282,0,0,1,15,15
0,0,1,15,15,2,2,69,2248,1667
2,2,69,2248,1667,0,0,9,53,41
0,0,9,53,41,0,0,4,10,3
0,0,4,10,3,0,0,2,192,181
0,0,2,192,181,2,0,13,648,569
2,0,13,648,569,0,0,2,119,106
0,0,2,119,106,0,0,4,12,8
0,0,4,12,8,0,0,1,13,9
0,0,1,13,9,0,0,10,164,176
0,0,10,164,176,0,0,4,5,3
0,0,4,5,3,0,0,4,399,98
0,0,4,399,98,16,0,6,3265,189
