new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,3,49,40,0,0,3,301,57
0,0,3,301,57,0,0,1,32,6
0,0,1,32,6,0,0,1,8,11
0,0,1,8,11,0,0,4,53,0
0,0,4,53,0,0,0,3,9,5
0,0,3,9,5,0,0,1,1,2
0,0,1,1,2,0,0,2,22,36
0,0,2,22,36,1,0,0,140,0
1,0,0,140,0,0,0,11,85,24
0,0,11,85,24,0,0,1,2,2
0,0,1,2,2,0,0,7,174,21
0,0,7,174,21,0,0,1,1,21
0,0,1,1,21,0,0,2,13,4
0,0,2,13,4,0,0,2,25,38
0,0,2,25,38,0,0,5,94,4
0,0,5,94,4,0,0,1,3,3
0,0,1,3,3,0,0,1,0,0
0,0,1,0,0,7,0,0,219,0
7,0,0,219,0,0,0,1,43,4
0,0,1,43,4,0,0,1,8,0
0,0,1,8,0,0,0,1,5,70
0,0,1,5,70,1,0,0,96,0
1,0,0,96,0,0,0,1,58,0
0,0,1,58,0,1,0,0,86,0
1,0,0,86,0,0,0,1,3,5
0,0,1,3,5,0,0,3,3,1
0,0,3,3,1,1,0,3,154,0
1,0,3,154,0,0,0,6,95,43
0,0,6,95,43,0,0,1,18,28
0,0,1,18,28,0,0,1,7,2
0,0,1,7,2,0,0,2,30,24
0,0,2,30,24,1,0,23,186,154
1,0,23,186,154,0,0,12,37,48
0,0,12,37,48,0,0,18,66,67
0,0,18,66,67,0,0,17,101,98
0,0,17,101,98,0,0,13,83,83
0,0,13,83,83,0,0,5,25,24
0,0,5,25,24,0,0,5,18,19
0,0,5,18,19,0,0,7,14,19
0,0,7,14,19,0,0,4,12,12
0,0,4,12,12,0,0,9,39,29
0,0,9,39,29,0,0,1,20,0
0,0,1,20,0,0,0,1,6,3
0,0,1,6,3,0,0,2,6,4
0,0,2,6,4,0,0,8,52,56
0,0,8,52,56,0,0,2,12,28
0,0,2,12,28,0,0,2,3,3
0,0,2,3,3,0,0,2,5,7
0,0,2,5,7,0,0,2,20,17
0,0,2,20,17,0,0,2,64,57
0,0,2,64,57,0,0,6,118,98
0,0,6,118,98,0,0,7,100,100
0,0,7,100,100,0,0,5,60,64
0,0,5,60,64,0,0,9,30,30
0,0,9,30,30,0,0,9,65,184
0,0,9,65,184,0,0,2,7,6
0,0,2,7,6,8,0,0,902,0
8,0,0,902,0,0,0,0,0,0
0,0,0,0,0,1,0,4,199,79
1,0,4,199,79,0,0,2,28,0
0,0,2,28,0,0,0,2,14,8
0,0,2,14,8,1,0,1,74,1
1,0,1,74,1,1,1,0,122,94
1,1,0,122,94,0,0,1,5,5
0,0,1,5,5,1,0,0,45,0
1,0,0,45,0,0,0,1,8,3
0,0,1,8,3,0,0,1,2,1
0,0,1,2,1,2,0,11,398,169
2,0,11,398,169,0,0,4,105,68
0,0,4,105,68,0,0,1,0,0
0,0,1,0,0,0,0,1,13,10
0,0,1,13,10,0,0,15,307,366
0,0,15,307,366,0,0,3,85,85
0,0,3,85,85,0,0,4,19,19
0,0,4,19,19,0,0,6,62,24
0,0,6,62,24,0,0,7,154,149
0,0,7,154,149,0,0,5,125,23
0,0,5,125,23,0,0,7,31,31
0,0,7,31,31,0,0,3,156,142
0,0,3,156,142,0,0,4,17,21
0,0,4,17,21,0,0,5,16,6
0,0,5,16,6,1,0,0,54,0
1,0,0,54,0,1,1,0,244,236
1,1,0,244,236,0,0,7,48,10
0,0,7,48,10,0,0,1,2,0
0,0,1,2,0,0,0,7,92,38
0,0,7,92,38,0,0,1,3,3
0,0,1,3,3,0,0,1,14,1
0,0,1,14,1,0,0,1,51,0
0,0,1,51,0,0,0,5,55,76
0,0,5,55,76,0,0,2,59,45
0,0,2,59,45,0,0,2,2,2
0,0,2,2,2,0,0,2,11,9
0,0,2,11,9,0,0,4,50,35
0,0,4,50,35,0,0,8,51,51
0,0,8,51,51,0,0,1,16,2
0,0,1,16,2,0,0,1,11,1
0,0,1,11,1,0,0,2,23,34
0,0,2,23,34,0,0,1,3,3
0,0,1,3,3,0,0,3,24,1
0,0,3,24,1,0,0,7,68,3
0,0,7,68,3,1,0,0,0,0
