new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,6,34,13,0,0,1,6,6
0,0,1,6,6,0,0,1,0,0
0,0,1,0,0,0,0,1,2,1
0,0,1,2,1,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,57,67
0,0,1,57,67,0,0,2,28,0
0,0,2,28,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,237,125
0,0,2,237,125,0,0,2,21,4
0,0,2,21,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,2
0,0,1,1,2,0,0,2,74,10
0,0,2,74,10,0,0,2,2,2
0,0,2,2,2,0,0,2,4,4
0,0,2,4,4,0,0,1,18,2
0,0,1,18,2,0,0,1,7,7
0,0,1,7,7,0,0,1,2,4
0,0,1,2,4,0,0,1,14,14
0,0,1,14,14,0,0,1,0,0
0,0,1,0,0,0,0,3,9,5
0,0,3,9,5,0,0,1,2,2
0,0,1,2,2,0,0,2,71,31
0,0,2,71,31,0,0,1,12,1
0,0,1,12,1,0,0,3,7,4
0,0,3,7,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,1,8,0
0,0,1,8,0,0,0,1,62,62
0,0,1,62,62,0,0,1,3,0
0,0,1,3,0,0,0,1,0,0
0,0,1,0,0,0,0,1,21,4
0,0,1,21,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,2,2
0,0,2,2,2,0,0,1,0,0
0,0,1,0,0,0,0,1,28,0
0,0,1,28,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,9,3
0,0,1,9,3,0,0,1,15,5
0,0,1,15,5,0,0,1,4,0
0,0,1,4,0,0,0,1,0,0
0,0,1,0,0,0,0,1,7,2
0,0,1,7,2,0,0,1,9,0
0,0,1,9,0,0,0,1,15,21
0,0,1,15,21,0,0,1,3,3
0,0,1,3,3,0,0,3,286,17
0,0,3,286,17,0,0,1,4,2
0,0,1,4,2,0,0,1,4,4
0,0,1,4,4,0,0,2,2,2
0,0,2,2,2,0,0,2,7,1
0,0,2,7,1,0,0,1,2,1
0,0,1,2,1,0,0,1,0,0
0,0,1,0,0,0,0,5,106,7
0,0,5,106,7,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,0
0,0,1,2,0,0,0,2,215,179
0,0,2,215,179,0,0,2,73,22
0,0,2,73,22,0,0,1,2,2
0,0,1,2,2,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,14,5
0,0,1,14,5,0,0,3,32,27
0,0,3,32,27,0,0,1,8,0
0,0,1,8,0,0,0,3,13,4
0,0,3,13,4,5,0,0,304,0
5,0,0,304,0,0,0,15,50,31
0,0,15,50,31,0,0,5,22,15
0,0,5,22,15,0,0,21,137,136
0,0,21,137,136,0,0,6,36,27
0,0,6,36,27,0,0,11,151,133
0,0,11,151,133,0,0,11,46,88
0,0,11,46,88,0,0,1,9,0
0,0,1,9,0,0,0,1,0,0
0,0,1,0,0,0,0,2,9,8
0,0,2,9,8,0,0,1,6,0
0,0,1,6,0,0,0,7,22,80
0,0,7,22,80,0,0,3,0,12
0,0,3,0,12,0,0,1,2,1
0,0,1,2,1,0,0,2,3,0
0,0,2,3,0,0,0,2,13,10
