new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,3,3,3,0,0,2,28,3
0,0,2,28,3,0,0,5,21,12
0,0,5,21,12,1,0,1,55,3
1,0,1,55,3,1,0,0,49,0
1,0,0,49,0,0,0,1,2,0
0,0,1,2,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,53,53
0,0,7,53,53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,9,8,20
0,0,9,8,20,0,0,1,4,4
0,0,1,4,4,0,0,0,0,0
0,0,0,0,0,0,0,2,2,4
0,0,2,2,4,0,0,1,10,1
0,0,1,10,1,0,0,4,34,12
0,0,4,34,12,0,0,2,12,10
0,0,2,12,10,1,0,0,47,0
1,0,0,47,0,0,0,1,4,3
0,0,1,4,3,0,0,2,6,6
0,0,2,6,6,0,0,0,0,0
0,0,0,0,0,0,0,1,5,1
0,0,1,5,1,0,0,1,4,4
0,0,1,4,4,0,0,1,3,2
0,0,1,3,2,0,0,1,6,5
0,0,1,6,5,0,0,1,0,0
0,0,1,0,0,0,0,2,37,21
0,0,2,37,21,0,0,2,40,3
0,0,2,40,3,0,0,1,52,16
0,0,1,52,16,1,0,2,72,32
1,0,2,72,32,0,0,4,51,13
0,0,4,51,13,0,0,2,14,4
0,0,2,14,4,0,0,2,38,21
0,0,2,38,21,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,27,13
0,0,1,27,13,0,0,1,0,0
0,0,1,0,0,0,0,4,54,52
0,0,4,54,52,1,0,1,42,0
1,0,1,42,0,0,0,2,2,1
0,0,2,2,1,2,0,0,78,0
2,0,0,78,0,0,0,2,20,9
0,0,2,20,9,0,0,2,3,1
0,0,2,3,1,1,0,0,6,0
1,0,0,6,0,0,0,2,16,0
0,0,2,16,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0
0,0,1,2,0,0,0,1,7,6
0,0,1,7,6,0,0,0,0,0
0,0,0,0,0,0,0,1,2,4
0,0,1,2,4,0,0,3,3,5
0,0,3,3,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,3,3
0,0,2,3,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,0
0,0,1,2,0,0,0,2,4,4
0,0,2,4,4,0,0,0,0,0
0,0,0,0,0,0,0,1,5,3
0,0,1,5,3,0,0,1,8,0
0,0,1,8,0,0,62,0,0,27888
0,62,0,0,27888,22,0,147,5943,2064
